Season,name,position,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2021-22,Mads Roerslev Rasmussen,DEF,0,0,3,0,0.0,0,0,0.4,4.0,13,0,0,0,0,0,4281,0.0,1.0,0.0,1,56,156,4.3,1,0,13,2021-11-28 14:00:00,Brentford,4,3.0
2021-22,Craig Cathcart,DEF,0,0,13,0,0.2,4,0,2.1,20.8,90,0,0,0,0,0,8483,2.0,4.0,0.0,0,306,556,4.4,0,0,13,2021-11-28 14:00:00,Watford,3,4.0
2021-22,Michael Keane,DEF,0,0,16,0,1.4,1,0,2.8,18.8,90,0,0,0,0,0,234459,0.0,1.0,8.0,2,7017,15626,5.0,0,0,13,2021-11-28 14:00:00,Everton,3,4.0
2021-22,Adam Masina,DEF,0,0,9,0,25.4,4,0,5.9,24.8,90,0,0,0,0,0,6690,2.0,4.0,9.0,0,220,259,4.3,0,0,13,2021-11-28 14:00:00,Watford,3,4.0
2021-22,Lucas Digne,DEF,0,1,26,0,41.2,1,0,8.1,27.0,90,0,0,0,0,0,465475,0.0,1.0,13.0,3,4159,20194,5.1,0,0,13,2021-11-28 14:00:00,Everton,3,4.0
2021-22,Rúben Santos Gato Alves Dias,DEF,0,0,14,0,2.0,1,0,3.6,15.8,90,0,0,0,0,0,2017986,1.0,2.0,18.0,2,18026,202219,6.0,1,0,13,2021-11-28 14:00:00,Man City,1,1.0
2021-22,Aaron Cresswell,DEF,0,0,8,0,5.6,1,0,2.5,11.6,60,0,0,0,0,0,1199662,1.0,2.0,8.0,2,15651,123469,5.5,0,0,13,2021-11-28 14:00:00,West Ham,1,1.0
2021-22,Kyle Walker,DEF,0,0,8,0,8.5,1,0,2.5,13.8,90,0,0,0,0,0,604038,1.0,2.0,3.0,2,38419,20248,5.5,1,0,13,2021-11-28 14:00:00,Man City,1,1.0
2021-22,Timothy Castagne,DEF,0,0,8,0,16.3,2,0,3.3,14.8,90,0,0,0,0,0,51724,2.0,4.0,2.0,1,4503,2728,5.3,1,0,13,2021-11-28 14:00:00,Leicester,4,3.0
2021-22,Seamus Coleman,DEF,0,0,23,0,37.0,1,0,8.0,32.8,90,0,0,0,0,0,34349,0.0,1.0,10.0,2,646,1112,4.9,0,0,13,2021-11-28 14:00:00,Everton,3,4.0
2021-22,Diego Llorente,DEF,0,0,18,1,0.4,0,0,1.6,15.6,90,0,0,0,0,0,45618,0.0,0.0,0.0,5,975,5309,4.5,0,1,13,2021-11-27 17:30:00,Leeds,2,3.0
2021-22,Pascal Struijk,DEF,0,0,8,0,30.5,0,0,4.1,8.6,45,0,0,0,0,0,15600,0.0,0.0,2.0,1,288,728,4.4,0,0,13,2021-11-27 17:30:00,Leeds,2,3.0
2021-22,Marc Cucurella,DEF,0,3,35,1,22.8,0,0,5.3,24.8,90,0,0,0,0,0,97311,0.0,0.0,5.0,9,4325,8907,5.0,1,0,13,2021-11-27 17:30:00,Brighton,3,2.0
2021-22,Lewis Dunk,DEF,0,0,24,1,0.9,0,0,0.9,8.0,90,0,0,0,0,0,388730,0.0,0.0,0.0,6,5111,31717,5.0,1,0,13,2021-11-27 17:30:00,Brighton,3,2.0
2021-22,Héctor Junior Firpo Adames,DEF,0,0,-2,0,1.5,0,0,0.6,2.4,45,0,0,0,0,0,28091,0.0,0.0,2.0,0,194,912,4.7,0,1,13,2021-11-27 17:30:00,Leeds,2,3.0
2021-22,Tariq Lamptey,DEF,0,2,31,1,63.5,0,0,9.1,19.0,75,0,0,0,0,0,75960,0.0,0.0,8.0,8,12268,2776,4.4,1,0,13,2021-11-27 17:30:00,Brighton,3,2.0
2021-22,Liam Cooper,DEF,0,0,23,1,0.0,0,0,2.0,19.6,90,0,0,0,0,0,36097,0.0,0.0,0.0,6,519,2826,4.5,0,0,13,2021-11-27 17:30:00,Leeds,2,3.0
2021-22,Adam Webster,DEF,0,0,20,1,7.8,0,0,1.5,7.2,90,0,0,0,0,0,16628,0.0,0.0,0.0,6,99,491,4.4,1,0,13,2021-11-27 17:30:00,Brighton,3,2.0
2021-22,Joël Veltman,DEF,0,0,25,1,2.8,0,0,1.6,11.2,90,0,0,0,0,0,74013,0.0,0.0,2.0,6,402,8347,4.3,1,0,13,2021-11-27 17:30:00,Brighton,3,2.0
2021-22,Matt Targett,DEF,0,0,23,0,3.3,1,1,7.2,51.4,90,0,0,0,0,0,188890,2.0,1.0,17.0,8,4796,7550,4.7,0,0,13,2021-11-27 15:00:00,Aston Villa,3,3.0
2021-22,Mohammed Salisu,DEF,0,0,15,0,0.3,4,0,2.2,21.8,90,0,0,0,0,0,22621,0.0,4.0,0.0,0,451,3115,4.5,0,0,13,2021-11-27 15:00:00,Southampton,1,2.0
2021-22,Ibrahima Konaté,DEF,0,0,26,1,0.3,0,0,2.3,22.2,90,0,0,0,0,0,101336,0.0,4.0,0.0,6,1096,8225,5.1,1,0,13,2021-11-27 15:00:00,Liverpool,2,1.0
2021-22,Kyle Walker-Peters,DEF,0,0,4,0,0.0,0,0,0.1,1.0,2,0,0,0,0,0,44510,0.0,4.0,0.0,1,1578,5803,4.8,0,0,13,2021-11-27 15:00:00,Southampton,1,2.0
2021-22,Rayan Ait Nouri,DEF,0,0,19,1,21.1,0,0,6.2,19.8,90,0,0,0,0,0,41808,0.0,0.0,21.0,6,18858,1604,4.3,0,0,13,2021-11-27 15:00:00,Wolves,4,2.0
2021-22,Andrew Robertson,DEF,1,3,45,1,53.0,0,0,9.4,37.0,90,0,0,0,0,0,144176,0.0,4.0,4.0,12,6178,19753,7.0,1,0,13,2021-11-27 15:00:00,Liverpool,2,1.0
2021-22,Brandon Williams,DEF,0,1,28,1,4.3,0,0,1.8,14.0,90,0,0,0,0,0,421479,0.0,0.0,0.0,7,9829,20973,3.9,1,0,13,2021-11-27 15:00:00,Norwich,2,4.0
2021-22,Ashley Young,DEF,1,0,30,1,22.2,0,0,7.1,22.6,84,0,0,0,0,0,42705,2.0,1.0,26.0,9,635,1093,4.7,0,0,13,2021-11-27 15:00:00,Aston Villa,3,3.0
2021-22,Jan Bednarek,DEF,0,0,-2,0,0.0,3,0,0.9,1.8,45,0,0,0,0,0,75526,0.0,4.0,7.0,-1,2098,9894,4.4,0,1,13,2021-11-27 15:00:00,Southampton,1,2.0
2021-22,Tyrone Mings,DEF,0,0,13,0,0.7,1,0,1.6,11.0,90,0,0,0,0,0,567550,2.0,1.0,4.0,2,50624,11686,4.9,0,0,13,2021-11-27 15:00:00,Aston Villa,3,3.0
2021-22,Joel Ward,DEF,0,0,18,0,19.8,2,0,4.5,21.2,90,0,0,0,0,0,25994,2.0,1.0,4.0,0,841,1986,4.5,1,1,13,2021-11-27 15:00:00,Crystal Palace,3,3.0
2021-22,Matthew Cash,DEF,0,0,12,0,3.9,1,0,2.3,15.2,90,0,0,0,0,0,317949,2.0,1.0,4.0,1,12082,24168,5.1,0,1,13,2021-11-27 15:00:00,Aston Villa,3,3.0
2021-22,Conor Coady,DEF,0,2,29,1,0.3,0,0,2.6,21.2,90,0,0,0,0,0,509283,0.0,0.0,4.0,8,15708,17180,4.5,0,0,13,2021-11-27 15:00:00,Wolves,4,2.0
2021-22,Cheikhou Kouyaté,DEF,1,1,31,0,16.8,2,0,5.5,36.4,90,0,0,0,0,0,62690,2.0,1.0,2.0,5,1856,3918,4.5,1,0,13,2021-11-27 15:00:00,Crystal Palace,3,3.0
2021-22,Ki-Jana Hoever,DEF,0,0,2,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,164602,0.0,0.0,0.0,1,5441,6962,3.9,0,0,13,2021-11-27 15:00:00,Wolves,4,2.0
2021-22,Max Kilman,DEF,0,0,25,1,2.1,0,0,1.7,12.8,90,0,0,0,0,0,38203,0.0,0.0,2.0,6,6376,1766,4.5,0,0,13,2021-11-27 15:00:00,Wolves,4,2.0
2021-22,Ben Gibson,DEF,0,0,25,1,1.0,0,0,1.2,11.4,90,0,0,0,0,0,6087,0.0,0.0,0.0,5,282,222,4.4,1,1,13,2021-11-27 15:00:00,Norwich,2,4.0
2021-22,Romain Saïss,DEF,0,0,24,1,1.4,0,0,2.3,21.8,90,0,0,0,0,0,94707,0.0,0.0,0.0,6,14690,4171,5.0,0,0,13,2021-11-27 15:00:00,Wolves,4,2.0
2021-22,Lyanco Evangelista Silveira Neves Vojnovic,DEF,0,0,9,0,0.2,4,0,2.3,23.2,90,0,0,0,0,0,1817,0.0,4.0,0.0,0,62,117,4.4,0,0,13,2021-11-27 15:00:00,Southampton,1,2.0
2021-22,Tino Livramento,DEF,0,0,12,0,17.4,4,0,3.9,19.4,90,0,0,0,0,0,1974327,0.0,4.0,2.0,0,39186,114959,4.6,0,0,13,2021-11-27 15:00:00,Southampton,1,2.0
2021-22,Trent Alexander-Arnold,DEF,1,0,31,1,31.3,0,0,6.9,33.4,90,0,0,0,0,0,3212101,0.0,4.0,4.0,9,530421,5721,7.9,1,0,13,2021-11-27 15:00:00,Liverpool,2,1.0
2021-22,Nélson Cabral Semedo,DEF,0,0,20,1,4.6,0,0,1.8,11.0,75,0,0,0,0,0,211452,0.0,0.0,2.0,5,10694,11235,4.9,0,1,13,2021-11-27 15:00:00,Wolves,4,2.0
2021-22,Tyrick Mitchell,DEF,0,0,9,0,16.9,2,0,2.7,10.4,90,0,0,0,0,0,109344,2.0,1.0,0.0,1,4825,11981,4.5,1,0,13,2021-11-27 15:00:00,Crystal Palace,3,3.0
2021-22,Marc Guéhi,DEF,0,2,33,0,1.4,2,1,9.0,51.2,90,0,0,0,0,0,48800,2.0,1.0,37.0,9,12582,2956,4.5,1,0,13,2021-11-27 15:00:00,Crystal Palace,3,3.0
2021-22,Ezri Konsa Ngoyo,DEF,0,0,7,0,0.4,1,0,0.7,2.8,90,0,0,0,0,0,46750,2.0,1.0,4.0,2,870,1656,4.9,0,0,13,2021-11-27 15:00:00,Aston Villa,3,3.0
2021-22,James Tomkins,DEF,0,0,18,0,10.7,2,0,3.0,17.6,90,0,0,0,0,0,8101,2.0,1.0,2.0,1,143,267,4.3,1,0,13,2021-11-27 15:00:00,Crystal Palace,3,3.0
2021-22,Max Aarons,DEF,0,0,20,1,12.7,0,0,5.9,13.6,90,0,0,0,0,0,104560,0.0,0.0,33.0,6,3467,3382,4.3,1,0,13,2021-11-27 15:00:00,Norwich,2,4.0
2021-22,Virgil van Dijk,DEF,0,3,45,1,10.4,0,1,8.3,55.6,90,0,0,0,0,0,1500440,0.0,4.0,17.0,15,35895,66890,6.6,1,0,13,2021-11-27 15:00:00,Liverpool,2,1.0
2021-22,Romain Perraud,DEF,0,0,10,0,1.3,4,0,3.5,16.0,87,0,0,0,0,0,8367,0.0,4.0,18.0,0,86,677,4.9,0,0,13,2021-11-27 15:00:00,Southampton,1,2.0
2021-22,Grant Hanley,DEF,0,1,28,1,0.3,0,0,1.2,7.8,90,0,0,0,0,0,13420,0.0,0.0,4.0,7,3085,853,4.4,1,0,13,2021-11-27 15:00:00,Norwich,2,4.0
2021-22,Matt Ritchie,DEF,0,0,3,0,0.3,2,0,0.0,0.0,66,0,0,0,0,0,21595,0.0,2.0,0.0,0,1743,2982,4.9,0,1,13,2021-11-27 12:30:00,Newcastle,2,4.0
2021-22,Fabian Schär,DEF,0,0,15,0,10.3,2,0,4.5,20.0,90,0,0,0,0,0,12275,0.0,2.0,15.0,1,95,527,4.3,0,0,13,2021-11-27 12:30:00,Newcastle,2,4.0
2021-22,Ben White,DEF,0,0,26,1,3.2,0,0,2.6,22.8,90,0,0,0,0,0,1026027,0.0,2.0,0.0,6,33211,40842,4.4,1,0,13,2021-11-27 12:30:00,Arsenal,4,2.0
2021-22,Emil Krafth,DEF,0,0,9,0,1.1,2,0,2.2,21.0,90,0,0,0,0,0,5387,0.0,2.0,0.0,0,162,533,4.3,0,1,13,2021-11-27 12:30:00,Newcastle,2,4.0
2021-22,Takehiro Tomiyasu,DEF,1,3,38,1,43.1,0,0,8.6,32.4,90,0,0,0,0,0,291657,0.0,2.0,10.0,12,15474,21006,4.6,1,0,13,2021-11-27 12:30:00,Arsenal,4,2.0
2021-22,Gabriel Magalhães,DEF,0,2,30,1,11.9,0,0,4.5,29.2,90,0,0,0,0,0,220181,0.0,2.0,4.0,8,42787,22195,5.1,1,0,13,2021-11-27 12:30:00,Arsenal,4,2.0
2021-22,Nuno Varela Tavares,DEF,1,2,30,1,18.3,0,0,6.8,12.4,90,0,0,0,0,0,32853,0.0,2.0,37.0,11,3823,3304,4.3,1,0,13,2021-11-27 12:30:00,Arsenal,4,2.0
2021-22,Jamaal Lascelles,DEF,0,0,12,0,0.2,2,0,1.5,12.4,90,0,0,0,0,0,16239,0.0,2.0,2.0,0,1035,894,4.4,0,1,13,2021-11-27 12:30:00,Newcastle,2,4.0
2021-22,Diego Llorente,DEF,0,0,16,0,2.8,2,0,2.3,20.0,90,0,0,0,0,0,49620,1.0,2.0,0.0,1,1123,6285,4.5,0,0,12,2021-11-21 16:30:00,Leeds,2,3.0
2021-22,Pascal Struijk,DEF,0,0,14,0,22.6,2,0,4.8,21.6,90,0,0,0,0,0,15962,1.0,2.0,4.0,1,265,878,4.4,0,0,12,2021-11-21 16:30:00,Leeds,2,3.0
2021-22,Héctor Junior Firpo Adames,DEF,0,0,4,0,0.5,1,0,0.8,3.6,31,0,0,0,0,0,28692,1.0,2.0,4.0,1,37,2020,4.8,0,0,12,2021-11-21 16:30:00,Leeds,2,3.0
2021-22,Japhet Tanganga,DEF,0,0,11,0,0.8,1,0,1.4,13.6,67,0,0,0,0,0,108426,1.0,2.0,0.0,2,916,8723,4.3,1,0,12,2021-11-21 16:30:00,Spurs,3,2.0
2021-22,Sergio Reguilón,DEF,0,1,26,0,15.2,1,1,12.3,51.0,78,0,0,0,0,0,922816,1.0,2.0,57.0,9,135526,30690,5.0,1,0,12,2021-11-21 16:30:00,Spurs,3,2.0
2021-22,Ben Davies,DEF,0,0,6,0,0.8,1,0,3.4,14.4,90,0,0,0,0,0,20876,1.0,2.0,19.0,2,3857,645,4.4,1,0,12,2021-11-21 16:30:00,Spurs,3,2.0
2021-22,Eric Dier,DEF,1,1,26,0,16.7,1,0,4.5,20.4,90,0,0,0,0,0,420270,1.0,2.0,8.0,6,33283,13536,4.5,1,0,12,2021-11-21 16:30:00,Spurs,3,2.0
2021-22,Ryan Sessegnon,DEF,0,0,3,0,10.0,0,0,1.2,2.2,11,0,0,0,0,0,5579,1.0,2.0,0.0,1,48,167,4.3,1,0,12,2021-11-21 16:30:00,Spurs,3,2.0
2021-22,Liam Cooper,DEF,0,0,11,0,0.4,2,0,1.6,15.8,90,0,0,0,0,0,38210,1.0,2.0,0.0,0,703,3211,4.5,0,1,12,2021-11-21 16:30:00,Leeds,2,3.0
2021-22,Davinson Sánchez,DEF,0,0,6,0,10.3,0,0,2.2,11.6,22,0,0,0,0,0,97080,1.0,2.0,0.0,1,946,6953,4.5,1,0,12,2021-11-21 16:30:00,Spurs,3,2.0
2021-22,Emerson Aparecido Leite de Souza Junior,DEF,0,0,9,0,6.5,1,0,3.2,19.0,90,0,0,0,0,0,44900,1.0,2.0,6.0,1,24228,2491,4.9,1,1,12,2021-11-21 16:30:00,Spurs,3,2.0
2021-22,João Pedro Cavaco Cancelo,DEF,1,3,43,1,32.2,0,0,8.1,39.2,90,0,0,0,0,0,2653728,0.0,3.0,10.0,12,406818,14807,6.5,1,0,12,2021-11-21 14:00:00,Man City,4,1.0
2021-22,Nathan Aké,DEF,0,0,3,0,0.4,0,0,0.4,3.4,14,0,0,0,0,0,35319,0.0,3.0,0.0,1,442,2035,4.8,1,0,12,2021-11-21 14:00:00,Man City,4,1.0
2021-22,Aymeric Laporte,DEF,0,0,24,1,3.4,0,0,2.0,16.2,75,0,0,0,0,0,276055,0.0,3.0,0.0,5,4290,22483,5.5,1,1,12,2021-11-21 14:00:00,Man City,4,1.0
2021-22,Ben Godfrey,DEF,0,0,7,0,0.0,3,0,1.6,16.2,90,0,0,0,0,0,43733,0.0,3.0,0.0,1,774,1795,4.8,0,0,12,2021-11-21 14:00:00,Everton,1,4.0
2021-22,Kyle Walker,DEF,0,1,30,1,24.4,0,0,4.1,14.6,90,0,0,0,0,0,581437,0.0,3.0,2.0,7,28879,22591,5.5,1,0,12,2021-11-21 14:00:00,Man City,4,1.0
2021-22,John Stones,DEF,0,0,29,1,4.6,0,0,2.6,21.4,90,0,0,0,0,0,259239,0.0,3.0,0.0,6,7066,5606,5.3,1,0,12,2021-11-21 14:00:00,Man City,4,1.0
2021-22,Seamus Coleman,DEF,0,0,5,0,0.8,3,0,4.9,10.0,90,0,0,0,0,0,34598,0.0,3.0,38.0,1,758,1229,4.9,0,0,12,2021-11-21 14:00:00,Everton,1,4.0
2021-22,Michael Keane,DEF,0,0,10,0,0.1,3,0,1.7,17.0,90,0,0,0,0,0,241952,0.0,3.0,0.0,1,14810,14937,5.0,0,0,12,2021-11-21 14:00:00,Everton,1,4.0
2021-22,Lucas Digne,DEF,0,0,6,0,0.6,3,0,1.2,11.6,90,0,0,0,0,0,480197,0.0,3.0,0.0,1,2881,33332,5.1,0,0,12,2021-11-21 14:00:00,Everton,1,4.0
2021-22,Joel Matip,DEF,0,0,25,1,0.6,0,0,1.2,9.4,90,0,0,0,0,0,227583,0.0,4.0,2.0,6,4784,23807,5.0,1,0,12,2021-11-20 17:30:00,Liverpool,2,1.0
2021-22,Takehiro Tomiyasu,DEF,0,0,6,0,15.0,4,0,2.5,10.2,90,0,0,0,0,0,294929,0.0,4.0,0.0,0,12488,19161,4.6,0,0,12,2021-11-20 17:30:00,Arsenal,1,2.0
2021-22,Trent Alexander-Arnold,DEF,2,3,55,1,51.1,0,0,14.3,46.8,90,0,0,0,0,0,2657544,0.0,4.0,45.0,15,199872,19431,7.7,1,0,12,2021-11-20 17:30:00,Liverpool,2,1.0
2021-22,Konstantinos Tsimikas,DEF,0,0,25,1,31.3,0,0,5.2,18.8,90,0,0,0,0,0,1131733,0.0,4.0,2.0,6,45614,66573,3.9,1,0,12,2021-11-20 17:30:00,Liverpool,2,1.0
2021-22,Nuno Varela Tavares,DEF,0,0,10,0,11.8,4,0,3.7,23.2,90,0,0,0,0,0,32087,0.0,4.0,2.0,0,5261,2668,4.3,0,0,12,2021-11-20 17:30:00,Arsenal,1,2.0
2021-22,Virgil van Dijk,DEF,0,0,24,1,0.2,0,0,4.0,17.6,90,0,0,0,0,0,1520813,0.0,4.0,22.0,6,17914,79175,6.7,1,0,12,2021-11-20 17:30:00,Liverpool,2,1.0
2021-22,Ben White,DEF,0,0,11,0,0.3,4,0,2.6,25.4,90,0,0,0,0,0,1029442,0.0,4.0,0.0,0,35660,33506,4.4,0,0,12,2021-11-20 17:30:00,Arsenal,1,2.0
2021-22,Gabriel Magalhães,DEF,0,0,14,0,0.4,4,0,2.6,25.8,90,0,0,0,0,0,193719,0.0,4.0,0.0,0,33303,22711,5.1,0,0,12,2021-11-20 17:30:00,Arsenal,1,2.0
2021-22,Fabian Schär,DEF,0,0,9,0,11.1,3,0,2.9,7.6,70,0,0,0,0,0,12680,3.0,3.0,10.0,1,193,461,4.3,1,0,12,2021-11-20 15:00:00,Newcastle,3,4.0
2021-22,José Diogo Dalot Teixeira,DEF,0,0,5,0,0.3,2,0,0.3,2.6,5,0,0,0,0,0,6441,1.0,4.0,0.0,0,195,314,4.4,0,0,12,2021-11-20 15:00:00,Man Utd,4,1.0
2021-22,Rico Henry,DEF,0,0,19,0,12.5,3,1,8.9,41.4,90,0,0,0,0,0,125196,3.0,3.0,35.0,7,9923,7454,4.5,0,0,12,2021-11-20 15:00:00,Brentford,4,3.0
2021-22,Max Aarons,DEF,1,0,22,0,15.6,1,0,4.2,26.8,90,0,0,0,0,0,104121,1.0,2.0,0.0,5,2249,5296,4.3,1,0,12,2021-11-20 15:00:00,Norwich,2,4.0
2021-22,Grant Hanley,DEF,0,1,28,0,0.6,1,1,8.1,63.2,90,0,0,0,0,0,10831,1.0,2.0,17.0,9,151,1882,4.4,1,0,12,2021-11-20 15:00:00,Norwich,2,4.0
2021-22,Jamaal Lascelles,DEF,0,0,12,0,0.6,3,1,10.3,46.2,90,1,0,0,0,0,15988,3.0,3.0,56.0,5,1020,594,4.4,1,0,12,2021-11-20 15:00:00,Newcastle,3,4.0
2021-22,Brandon Williams,DEF,0,0,14,0,13.8,1,0,2.8,12.6,90,0,0,0,0,0,429865,1.0,2.0,2.0,1,2482,18391,4.0,1,1,12,2021-11-20 15:00:00,Norwich,2,4.0
2021-22,Pontus Jansson,DEF,0,0,11,0,0.0,3,0,2.2,22.2,90,0,0,0,0,0,852627,3.0,3.0,0.0,1,12048,82216,4.7,0,0,12,2021-11-20 15:00:00,Brentford,4,3.0
2021-22,Francisco Femenía Far,DEF,1,0,23,0,13.5,1,0,4.8,32.4,90,0,0,0,0,0,5076,1.0,4.0,2.0,5,125,214,4.3,1,0,12,2021-11-20 15:00:00,Watford,1,4.0
2021-22,Shane Duffy,DEF,0,0,18,0,1.3,2,0,2.9,27.8,90,0,0,0,0,0,2034549,0.0,2.0,0.0,1,33417,80970,4.4,0,0,12,2021-11-20 15:00:00,Brighton,3,2.0
2021-22,Rayan Ait Nouri,DEF,0,3,38,1,58.6,0,0,8.2,21.6,90,0,0,0,0,0,23057,0.0,1.0,2.0,9,2349,1510,4.3,1,0,12,2021-11-20 15:00:00,Wolves,1,2.0
2021-22,Ashley Young,DEF,1,0,14,0,11.4,0,0,3.6,24.4,16,0,0,0,0,0,42912,0.0,2.0,0.0,4,398,1963,4.7,1,0,12,2021-11-20 15:00:00,Aston Villa,2,3.0
2021-22,Tyrone Mings,DEF,0,3,40,1,0.8,0,1,9.7,52.2,90,0,0,0,0,0,521709,0.0,2.0,44.0,15,10161,30074,4.9,1,0,12,2021-11-20 15:00:00,Aston Villa,2,3.0
2021-22,Jan Bednarek,DEF,0,0,13,0,2.4,2,0,4.4,23.2,90,0,0,0,0,0,84823,1.0,2.0,18.0,0,17188,4296,4.4,0,1,12,2021-11-20 15:00:00,Southampton,4,2.0
2021-22,Kyle Walker-Peters,DEF,0,0,13,0,21.4,2,0,5.0,14.2,90,0,0,0,0,0,49269,1.0,2.0,14.0,0,8440,2684,4.8,0,1,12,2021-11-20 15:00:00,Southampton,4,2.0
2021-22,Ben Mee,DEF,0,0,23,0,1.5,3,1,8.9,46.6,90,0,0,0,0,0,44986,3.0,3.0,41.0,7,1539,1970,4.9,1,0,12,2021-11-20 15:00:00,Burnley,3,4.0
2021-22,Ciaran Clark,DEF,0,0,13,0,0.6,3,0,3.1,11.2,90,0,0,0,0,0,12023,3.0,3.0,19.0,1,3056,768,4.4,1,0,12,2021-11-20 15:00:00,Newcastle,3,4.0
2021-22,Matt Targett,DEF,0,1,26,1,48.3,0,0,8.3,30.4,90,0,0,0,0,0,191049,0.0,2.0,4.0,7,3705,11513,4.7,1,0,12,2021-11-20 15:00:00,Aston Villa,2,3.0
2021-22,Marc Guéhi,DEF,0,0,26,0,1.3,3,1,9.0,54.2,90,0,0,0,0,0,37273,3.0,3.0,34.0,7,6097,1398,4.5,0,0,12,2021-11-20 15:00:00,Crystal Palace,4,3.0
2021-22,Nicolas Nkoulou,DEF,0,0,7,0,0.3,1,0,0.4,3.2,63,0,0,0,0,0,610,1.0,4.0,0.0,2,105,60,4.5,1,0,12,2021-11-20 15:00:00,Watford,1,4.0
2021-22,Luke Shaw,DEF,0,0,11,0,1.9,2,0,0.9,7.4,84,0,0,0,0,0,1570687,1.0,4.0,0.0,1,8159,181118,5.2,0,0,12,2021-11-20 15:00:00,Man Utd,4,1.0
2021-22,William Troost-Ekong,DEF,0,0,3,0,0.0,0,0,0.0,0.2,26,0,0,0,0,0,10037,1.0,4.0,0.0,1,182,710,4.4,1,0,12,2021-11-20 15:00:00,Watford,1,4.0
2021-22,Conor Coady,DEF,0,0,26,1,0.1,0,0,2.1,21.2,90,0,0,0,0,0,508073,0.0,1.0,0.0,6,4832,29423,4.5,1,0,12,2021-11-20 15:00:00,Wolves,1,2.0
2021-22,Craig Cathcart,DEF,0,0,14,0,0.4,1,0,1.8,17.4,90,0,0,0,0,0,8674,1.0,4.0,0.0,2,448,497,4.4,1,0,12,2021-11-20 15:00:00,Watford,1,4.0
2021-22,Matthew Lowton,DEF,0,0,5,0,1.3,3,0,1.7,8.6,90,0,0,0,0,0,163048,3.0,3.0,7.0,1,24152,8310,4.4,1,0,12,2021-11-20 15:00:00,Burnley,3,4.0
2021-22,Marc Cucurella,DEF,0,0,17,1,6.8,0,0,1.0,1.2,63,0,0,0,0,0,101326,0.0,2.0,2.0,5,7261,9686,5.0,0,1,12,2021-11-20 15:00:00,Brighton,3,2.0
2021-22,Lewis Dunk,DEF,0,0,17,0,1.8,2,0,2.4,22.6,90,0,0,0,0,0,415074,0.0,2.0,0.0,1,14098,23585,5.0,0,0,12,2021-11-20 15:00:00,Brighton,3,2.0
2021-22,Craig Dawson,DEF,0,0,10,0,1.3,1,0,1.9,11.6,90,0,0,0,0,0,22109,0.0,1.0,6.0,2,1124,938,4.9,0,0,12,2021-11-20 15:00:00,West Ham,2,1.0
2021-22,Tariq Lamptey,DEF,0,0,14,1,5.8,0,0,2.9,6.6,78,0,0,0,0,0,65885,0.0,2.0,17.0,6,17004,3149,4.4,0,0,12,2021-11-20 15:00:00,Brighton,3,2.0
2021-22,James Tarkowski,DEF,2,2,30,0,20.5,3,0,9.9,53.2,90,0,0,0,0,0,94883,3.0,3.0,25.0,8,2846,4358,4.9,1,1,12,2021-11-20 15:00:00,Burnley,3,4.0
2021-22,Cheikhou Kouyaté,DEF,0,0,12,0,23.9,3,0,3.1,5.4,90,0,0,0,0,0,64793,3.0,3.0,2.0,1,6093,1763,4.5,0,0,12,2021-11-20 15:00:00,Crystal Palace,4,3.0
2021-22,Mads Roerslev Rasmussen,DEF,0,0,11,0,0.1,3,0,2.1,13.2,79,0,0,0,0,0,4346,3.0,3.0,8.0,1,96,198,4.3,0,0,12,2021-11-20 15:00:00,Brentford,4,3.0
2021-22,Victor Lindelöf,DEF,0,0,18,0,0.5,4,0,1.5,14.4,90,0,0,0,0,0,40606,1.0,4.0,0.0,0,2323,1606,4.8,0,0,12,2021-11-20 15:00:00,Man Utd,4,1.0
2021-22,Ezri Konsa Ngoyo,DEF,0,0,23,1,11.6,0,0,2.7,11.8,90,0,0,0,0,0,47312,0.0,2.0,4.0,5,892,3014,4.9,1,1,12,2021-11-20 15:00:00,Aston Villa,2,3.0
2021-22,Adam Masina,DEF,0,0,18,0,18.8,1,0,4.0,19.2,90,0,0,0,0,0,6627,1.0,4.0,2.0,2,61,353,4.3,1,0,12,2021-11-20 15:00:00,Watford,1,4.0
2021-22,Joachim Andersen,DEF,2,2,30,0,13.5,3,0,9.0,39.6,90,0,0,0,0,0,38081,3.0,3.0,37.0,9,1669,1944,4.5,0,0,12,2021-11-20 15:00:00,Crystal Palace,4,3.0
2021-22,Tyrick Mitchell,DEF,0,0,10,0,2.2,3,0,1.2,8.2,90,0,0,0,0,0,117707,3.0,3.0,2.0,1,33345,4887,4.5,0,0,12,2021-11-20 15:00:00,Crystal Palace,4,3.0
2021-22,Ben Johnson,DEF,0,0,11,0,13.3,1,0,3.4,20.4,90,0,0,0,0,0,378702,0.0,1.0,0.0,2,66189,16207,4.0,0,0,12,2021-11-20 15:00:00,West Ham,2,1.0
2021-22,Charlie Goode,DEF,0,0,4,0,0.0,0,0,0.3,3.0,10,0,0,0,0,0,160906,3.0,3.0,0.0,1,2956,6633,3.9,0,0,12,2021-11-20 15:00:00,Brentford,4,3.0
